item_id,transaction_id,product_id,quantity,is_organic_purchased
I0000275,T000055,P00038,1,False
I0000276,T000055,P00172,1,True
I0000277,T000056,P00038,1,False
I0000278,T000056,P00177,1,False
I0000279,T000056,P00053,1,False
I0000280,T000056,P00092,1,False
I0000281,T000056,P00027,1,True
I0000282,T000057,P00131,1,False
I0000283,T000057,P00178,1,False
I0000284,T000057,P00098,1,False
I0000285,T000057,P00107,1,False
I0000286,T000058,P00151,2,False
I0000287,T000058,P00050,3,False
I0000288,T000058,P00115,2,False
I0000289,T000058,P00175,1,False
I0000290,T000058,P00048,2,False
I0000291,T000059,P00110,3,False
I0000292,T000059,P00143,3,False
I0000293,T000059,P00034,2,False
I0000294,T000060,P00120,2,False
I0000295,T000060,P00011,2,False
I0000296,T000060,P00083,1,False
I0000297,T000060,P00161,3,False
I0000298,T000060,P00126,3,False
I0000299,T000061,P00134,1,False
I0000300,T000061,P00130,2,False
I0000301,T000061,P00107,4,False
I0000302,T000061,P00024,3,False
I0000303,T000062,P00093,3,False
I0000304,T000062,P00056,4,False
I0000305,T000062,P00144,1,False
I0000306,T000062,P00030,3,False
I0000307,T000062,P00115,2,False
I0000308,T000063,P00139,2,False
I0000309,T000063,P00007,2,False
I0000310,T000063,P00132,2,False
I0000311,T000063,P00125,1,False
I0000312,T000063,P00076,1,False
I0000313,T000064,P00138,1,False
I0000314,T000064,P00161,1,False
I0000315,T000064,P00054,1,False
I0000316,T000064,P00176,2,False
I0000317,T000065,P00176,1,False
I0000318,T000065,P00007,2,False
I0000319,T000065,P00085,1,False
I0000320,T000066,P00143,1,False
I0000321,T000066,P00148,1,False
I0000322,T000066,P00067,2,False
I0000323,T000066,P00100,2,False
I0000324,T000066,P00162,2,False
I0000325,T000067,P00137,1,False
I0000326,T000067,P00165,1,False
I0000327,T000067,P00150,1,False
I0000328,T000068,P00156,1,False
I0000329,T000068,P00073,2,False
I0000330,T000068,P00098,2,False
I0000331,T000068,P00170,1,False
I0000332,T000068,P00122,1,False
I0000333,T000069,P00143,2,False
I0000334,T000069,P00032,1,False
I0000335,T000069,P00002,5,False
I0000336,T000069,P00153,4,False
I0000337,T000069,P00138,5,False
I0000338,T000069,P00022,3,False
I0000339,T000069,P00054,3,False
I0000340,T000070,P00057,5,False
I0000341,T000070,P00065,2,False
I0000342,T000070,P00030,2,False
I0000343,T000070,P00172,5,False
I0000344,T000071,P00019,3,False
I0000345,T000071,P00172,1,False
I0000346,T000071,P00065,1,False
I0000347,T000071,P00051,5,False
I0000348,T000071,P00125,3,False
I0000349,T000071,P00092,2,False
I0000350,T000071,P00172,2,False
I0000351,T000072,P00125,4,False
I0000352,T000072,P00085,5,False
I0000353,T000072,P00169,3,False
I0000354,T000072,P00178,5,False
I0000355,T000072,P00040,5,False
I0000356,T000073,P00002,3,False
I0000357,T000073,P00064,2,False
I0000358,T000073,P00165,4,False
I0000359,T000073,P00071,3,False
I0000360,T000074,P00092,2,False
I0000361,T000074,P00125,1,False
I0000362,T000074,P00045,1,False
I0000363,T000074,P00072,1,False
I0000364,T000074,P00138,1,False
I0000365,T000074,P00068,1,False
I0000366,T000075,P00149,2,False
I0000367,T000075,P00152,1,False
I0000368,T000075,P00010,2,False
I0000369,T000075,P00140,2,False
I0000370,T000075,P00168,1,False
I0000371,T000075,P00094,2,False
I0000372,T000075,P00058,2,False
I0000373,T000076,P00003,2,False
I0000374,T000076,P00158,2,False
I0000375,T000076,P00132,2,False
I0000376,T000076,P00115,2,False
I0000377,T000076,P00046,5,False
I0000378,T000076,P00145,2,False
I0000379,T000076,P00124,3,False
I0000380,T000077,P00068,3,False
I0000381,T000077,P00060,1,False
I0000382,T000077,P00172,2,False
I0000383,T000078,P00134,1,False
I0000384,T000078,P00068,1,False
I0000385,T000078,P00097,1,False
I0000386,T000079,P00058,1,False
I0000387,T000079,P00091,1,False
I0000388,T000079,P00125,1,False
I0000389,T000079,P00155,1,False
I0000390,T000079,P00129,1,False
I0000391,T000079,P00113,1,False
I0000392,T000080,P00048,1,False
I0000393,T000080,P00093,1,False
I0000394,T000080,P00170,1,False
I0000395,T000080,P00107,1,False
I0000396,T000081,P00054,1,False
I0000397,T000081,P00166,1,False
I0000398,T000081,P00006,1,False
I0000399,T000081,P00012,1,False
I0000400,T000081,P00147,1,False
I0000401,T000081,P00035,1,False
I0000402,T000082,P00067,1,False
I0000403,T000082,P00133,1,False
I0000404,T000082,P00154,1,False
I0000405,T000082,P00170,1,False
I0000406,T000083,P00057,2,False
I0000407,T000083,P00154,1,False
I0000408,T000083,P00150,1,False
I0000409,T000083,P00160,3,False
I0000410,T000084,P00034,1,False
I0000411,T000084,P00005,1,True
I0000412,T000084,P00134,2,False
I0000413,T000084,P00039,1,False
I0000414,T000084,P00046,2,False
I0000415,T000084,P00158,1,False
I0000416,T000085,P00124,1,True
I0000417,T000085,P00155,1,False
I0000418,T000085,P00174,2,False
I0000419,T000086,P00110,1,False
I0000420,T000086,P00124,2,True
I0000421,T000086,P00090,1,False
I0000422,T000086,P00109,1,True
I0000423,T000086,P00066,2,False
I0000424,T000086,P00060,1,False
I0000425,T000086,P00073,2,False
I0000426,T000087,P00134,1,False
I0000427,T000087,P00134,1,False
I0000428,T000087,P00097,1,True
I0000429,T000087,P00177,2,False
I0000430,T000087,P00105,2,False
I0000431,T000087,P00028,1,False
I0000432,T000087,P00110,2,False
I0000433,T000088,P00071,2,False
I0000434,T000088,P00053,2,False
I0000435,T000088,P00142,2,True
I0000436,T000088,P00046,2,False
I0000437,T000088,P00144,2,True
I0000438,T000088,P00065,2,False
I0000439,T000088,P00148,2,False
I0000440,T000089,P00131,2,False
I0000441,T000089,P00087,1,False
I0000442,T000089,P00042,2,False
I0000443,T000089,P00163,1,False
I0000444,T000090,P00112,1,False
I0000445,T000090,P00017,2,False
I0000446,T000090,P00057,2,False
I0000447,T000090,P00021,1,False
I0000448,T000090,P00099,2,False
I0000449,T000090,P00158,2,False
I0000450,T000090,P00153,1,False
I0000451,T000091,P00003,1,False
I0000452,T000091,P00169,2,False
I0000453,T000091,P00050,1,False
I0000454,T000091,P00154,1,False
I0000455,T000091,P00158,1,False
I0000456,T000091,P00173,1,False
I0000457,T000092,P00071,2,False
I0000458,T000092,P00091,2,False
I0000459,T000092,P00104,1,False
I0000460,T000093,P00058,2,False
I0000461,T000093,P00117,4,False
I0000462,T000093,P00148,1,False
I0000463,T000093,P00067,2,False
I0000464,T000093,P00105,1,False
I0000465,T000094,P00030,3,False
I0000466,T000094,P00138,3,False
I0000467,T000094,P00178,4,False
I0000468,T000094,P00097,4,False
I0000469,T000094,P00063,3,False
I0000470,T000095,P00008,4,False
I0000471,T000095,P00030,3,False
I0000472,T000095,P00018,4,False
I0000473,T000095,P00163,2,False
I0000474,T000095,P00174,2,False
I0000475,T000095,P00081,4,False
I0000476,T000095,P00091,1,False
I0000477,T000096,P00024,4,False
I0000478,T000096,P00173,3,False
I0000479,T000096,P00020,2,False
I0000480,T000096,P00122,3,False
I0000481,T000096,P00091,2,False
I0000482,T000097,P00128,2,False
I0000483,T000097,P00061,2,False
I0000484,T000097,P00068,2,False
I0000485,T000097,P00059,2,False
I0000486,T000098,P00174,2,False
I0000487,T000098,P00158,1,False
I0000488,T000098,P00139,1,False
I0000489,T000099,P00148,2,False
I0000490,T000099,P00126,1,False
I0000491,T000099,P00131,2,False
I0000492,T000099,P00102,1,False
I0000493,T000099,P00148,1,False
I0000494,T000099,P00014,2,False
I0000495,T000100,P00179,5,False
I0000496,T000100,P00118,3,False
I0000497,T000100,P00177,1,False
I0000498,T000101,P00026,3,False
I0000499,T000101,P00093,5,False
I0000500,T000101,P00067,2,False
I0000501,T000101,P00141,3,False
I0000502,T000101,P00061,3,False
I0000503,T000101,P00121,5,False
I0000504,T000101,P00088,3,False
I0000505,T000102,P00180,3,False
I0000506,T000102,P00094,4,False
I0000507,T000102,P00072,4,False
I0000508,T000102,P00047,5,False
I0000509,T000102,P00034,5,False
I0000510,T000102,P00176,2,False
I0000511,T000103,P00111,4,False
I0000512,T000103,P00051,2,False
I0000513,T000103,P00039,4,False
I0000514,T000103,P00003,2,False
I0000515,T000103,P00108,4,False
I0000516,T000103,P00035,5,False
I0000517,T000103,P00137,3,False
I0000518,T000104,P00066,2,False
I0000519,T000104,P00162,1,False
I0000520,T000104,P00116,3,False
I0000521,T000104,P00086,2,False
I0000522,T000105,P00106,1,False
I0000523,T000105,P00090,3,False
I0000524,T000105,P00156,1,False
I0000525,T000106,P00091,2,False
I0000526,T000106,P00173,3,False
I0000527,T000106,P00125,3,False
I0000528,T000106,P00115,1,False
I0000529,T000106,P00098,3,False
I0000530,T000107,P00108,3,False
I0000531,T000107,P00157,3,False
I0000532,T000107,P00104,1,False
I0000533,T000107,P00021,1,False
I0000534,T000107,P00088,1,False
I0000535,T000108,P00114,3,False
I0000536,T000108,P00151,5,False
I0000537,T000108,P00116,4,False
I0000538,T000108,P00043,2,False
I0000539,T000108,P00006,2,False
I0000540,T000109,P00043,4,False
I0000541,T000109,P00027,1,False
I0000542,T000109,P00017,4,False
I0000543,T000109,P00141,1,False
I0000544,T000110,P00068,5,False
I0000545,T000110,P00040,1,False
I0000546,T000110,P00168,4,False
I0000547,T000111,P00044,1,False
I0000548,T000111,P00009,1,False
I0000549,T000111,P00084,1,False
I0000550,T000111,P00120,1,False
I0000551,T000111,P00141,1,False
I0000552,T000111,P00035,1,False
I0000553,T000111,P00152,1,False
I0000554,T000112,P00164,1,False
I0000555,T000112,P00089,1,False
I0000556,T000112,P00139,1,False
I0000557,T000112,P00023,1,False
I0000558,T000112,P00079,1,False
I0000559,T000112,P00106,1,False
I0000560,T000112,P00040,1,False
I0000561,T000113,P00121,1,False
I0000562,T000113,P00177,1,False
I0000563,T000113,P00123,1,False
I0000564,T000113,P00003,1,False
I0000565,T000113,P00075,1,False
I0000566,T000114,P00064,2,False
I0000567,T000114,P00166,4,False
I0000568,T000114,P00097,2,False
I0000569,T000114,P00068,1,False
I0000570,T000114,P00109,2,False
I0000571,T000114,P00133,3,False
I0000572,T000115,P00047,2,False
I0000573,T000115,P00075,1,False
I0000574,T000115,P00164,4,False
I0000575,T000116,P00083,1,False
I0000576,T000116,P00039,1,False
I0000577,T000116,P00137,1,False
I0000578,T000116,P00048,1,False
I0000579,T000117,P00060,1,False
I0000580,T000117,P00039,1,False
I0000581,T000117,P00127,2,False
I0000582,T000118,P00021,2,False
I0000583,T000118,P00015,3,False
I0000584,T000118,P00101,1,False
I0000585,T000118,P00140,4,False
I0000586,T000118,P00047,2,False
I0000587,T000119,P00032,2,False
I0000588,T000119,P00099,4,False
I0000589,T000119,P00064,1,False
I0000590,T000120,P00100,3,False
I0000591,T000120,P00083,2,False
I0000592,T000120,P00162,1,False
I0000593,T000120,P00141,5,False
I0000594,T000120,P00032,3,False
I0000595,T000120,P00124,3,False
I0000596,T000121,P00163,1,False
I0000597,T000121,P00084,1,False
I0000598,T000121,P00043,1,False
I0000599,T000121,P00150,1,False
I0000600,T000122,P00149,1,False
I0000601,T000122,P00177,1,False
I0000602,T000122,P00096,1,False
I0000603,T000123,P00092,3,False
I0000604,T000123,P00040,3,False
I0000605,T000123,P00138,1,False
I0000606,T000124,P00166,2,False
I0000607,T000124,P00113,3,False
I0000608,T000124,P00050,1,False
I0000609,T000124,P00177,2,False
I0000610,T000124,P00092,3,False
I0000611,T000124,P00035,2,False
I0000612,T000124,P00011,2,False
I0000613,T000125,P00120,2,False
I0000614,T000125,P00154,1,False
I0000615,T000125,P00018,1,False
I0000616,T000125,P00116,2,False
I0000617,T000125,P00068,2,False
I0000618,T000126,P00005,2,False
I0000619,T000126,P00159,1,False
I0000620,T000126,P00083,1,False
I0000621,T000126,P00169,2,False
I0000622,T000127,P00073,2,False
I0000623,T000127,P00105,2,False
I0000624,T000127,P00029,1,False
I0000625,T000127,P00134,1,False
I0000626,T000127,P00012,1,False
I0000627,T000127,P00046,1,False
I0000628,T000127,P00052,1,False
I0000629,T000128,P00165,2,False
I0000630,T000128,P00169,2,False
I0000631,T000128,P00135,2,False
I0000632,T000128,P00013,2,False
I0000633,T000128,P00057,1,False
I0000634,T000128,P00004,1,False
I0000635,T000128,P00168,2,False
I0000636,T000129,P00107,3,False
I0000637,T000129,P00015,5,False
I0000638,T000129,P00069,5,False
I0000639,T000129,P00011,1,True
I0000640,T000129,P00078,1,False
I0000641,T000129,P00056,5,False
I0000642,T000129,P00025,1,False
I0000643,T000130,P00143,2,True
I0000644,T000130,P00028,3,False
I0000645,T000130,P00148,2,False
I0000646,T000130,P00173,2,True
I0000647,T000130,P00180,3,False
I0000648,T000130,P00110,1,False
I0000649,T000130,P00043,1,True
I0000650,T000131,P00137,3,False
I0000651,T000131,P00114,2,False
I0000652,T000131,P00081,3,False
I0000653,T000131,P00084,2,True
I0000654,T000132,P00141,2,False
I0000655,T000132,P00093,2,False
I0000656,T000132,P00115,2,False
I0000657,T000132,P00001,1,False
I0000658,T000132,P00073,1,False
I0000659,T000132,P00133,1,False
I0000660,T000133,P00057,1,False
I0000661,T000133,P00081,1,False
I0000662,T000133,P00177,2,False
I0000663,T000133,P00142,1,False
I0000664,T000133,P00025,1,False
I0000665,T000134,P00094,1,False
I0000666,T000134,P00060,2,False
I0000667,T000134,P00077,1,False
I0000668,T000134,P00147,2,False
I0000669,T000134,P00146,1,False
I0000670,T000135,P00125,1,False
I0000671,T000135,P00153,2,False
I0000672,T000135,P00010,2,False
I0000673,T000135,P00021,1,False
I0000674,T000136,P00003,4,False
I0000675,T000136,P00014,3,True
I0000676,T000136,P00135,1,False
I0000677,T000136,P00082,5,True
I0000678,T000136,P00145,2,False
I0000679,T000136,P00084,5,True
I0000680,T000136,P00179,2,False
I0000681,T000137,P00148,5,False
I0000682,T000137,P00024,2,False
I0000683,T000137,P00111,3,False
I0000684,T000137,P00101,2,False
I0000685,T000137,P00034,3,False
I0000686,T000137,P00022,4,False
I0000687,T000137,P00147,1,False
I0000688,T000138,P00129,4,False
I0000689,T000138,P00179,2,False
I0000690,T000138,P00035,4,False
I0000691,T000138,P00144,2,True
I0000692,T000138,P00125,4,False
I0000693,T000138,P00167,5,False
I0000694,T000139,P00019,3,False
I0000695,T000139,P00111,3,False
I0000696,T000139,P00176,5,False
I0000697,T000139,P00023,1,False
I0000698,T000140,P00049,3,False
I0000699,T000140,P00089,5,False
I0000700,T000140,P00168,1,False
I0000701,T000140,P00079,2,False
I0000702,T000140,P00090,5,False
I0000703,T000141,P00040,1,False
I0000704,T000141,P00029,1,False
I0000705,T000141,P00063,1,False
I0000706,T000141,P00074,1,False
I0000707,T000141,P00088,1,False
I0000708,T000142,P00054,1,False
I0000709,T000142,P00053,1,False
I0000710,T000142,P00141,1,False
I0000711,T000142,P00160,1,False
I0000712,T000142,P00178,1,False
I0000713,T000143,P00016,1,False
I0000714,T000143,P00052,1,False
I0000715,T000143,P00014,1,True
I0000716,T000143,P00168,1,True
I0000717,T000144,P00005,1,True
I0000718,T000144,P00167,1,False
I0000719,T000144,P00060,1,False
I0000720,T000145,P00118,1,False
I0000721,T000145,P00011,1,False
I0000722,T000145,P00136,2,False
I0000723,T000145,P00086,2,False
I0000724,T000145,P00101,1,False
I0000725,T000145,P00005,2,False
I0000726,T000145,P00176,2,False
I0000727,T000146,P00071,1,False
I0000728,T000146,P00161,2,False
I0000729,T000146,P00100,1,False
I0000730,T000146,P00143,2,False
I0000731,T000146,P00058,1,False
I0000732,T000146,P00088,2,False
I0000733,T000146,P00169,1,False
I0000734,T000147,P00062,1,False
I0000735,T000147,P00110,2,False
I0000736,T000147,P00155,2,False
I0000737,T000147,P00115,1,False
I0000738,T000147,P00053,1,False
I0000739,T000147,P00149,1,False
I0000740,T000148,P00038,1,False
I0000741,T000148,P00082,1,False
I0000742,T000148,P00143,1,False
I0000743,T000148,P00048,2,False
I0000744,T000148,P00038,1,False
I0000745,T000148,P00082,2,False
I0000746,T000149,P00039,1,False
I0000747,T000149,P00028,1,False
I0000748,T000149,P00048,1,False
I0000749,T000149,P00157,2,False
I0000750,T000149,P00156,1,False
I0000751,T000150,P00155,1,False
I0000752,T000150,P00167,1,False
I0000753,T000150,P00048,1,False
I0000754,T000150,P00126,1,False
I0000755,T000150,P00036,1,False
I0000756,T000150,P00050,1,False
I0000757,T000150,P00009,1,False
I0000758,T000151,P00057,1,False
I0000759,T000151,P00053,1,False
I0000760,T000151,P00046,1,False
I0000761,T000151,P00158,1,False
I0000762,T000151,P00177,1,False
I0000763,T000151,P00118,1,False
I0000764,T000152,P00101,1,False
I0000765,T000152,P00134,1,False
I0000766,T000152,P00116,1,False
I0000767,T000152,P00011,1,False
I0000768,T000152,P00133,1,False
I0000769,T000153,P00162,1,False
I0000770,T000153,P00049,1,False
I0000771,T000153,P00113,1,False
I0000772,T000153,P00078,1,False
I0000773,T000153,P00119,1,False
I0000774,T000153,P00109,1,False
I0000775,T000153,P00157,1,False
I0000776,T000154,P00024,1,False
I0000777,T000154,P00047,1,False
I0000778,T000154,P00101,1,False
I0000779,T000154,P00083,1,False
I0000780,T000154,P00007,1,False
I0000781,T000154,P00117,1,False
I0000782,T000155,P00116,3,True
I0000783,T000155,P00022,5,False
I0000784,T000155,P00099,5,True
I0000785,T000156,P00098,1,False
I0000786,T000156,P00044,3,True
I0000787,T000156,P00145,2,False
I0000788,T000156,P00042,2,False
I0000789,T000156,P00046,1,False
I0000790,T000156,P00108,3,True
I0000791,T000156,P00080,4,True
I0000792,T000157,P00052,1,False
I0000793,T000157,P00160,3,False
I0000794,T000157,P00004,4,True
I0000795,T000157,P00128,4,False
I0000796,T000158,P00056,5,False
I0000797,T000158,P00169,4,True
I0000798,T000158,P00117,4,False
I0000799,T000158,P00114,1,False
I0000800,T000159,P00038,1,False
I0000801,T000159,P00168,3,True
I0000802,T000159,P00010,2,False
I0000803,T000159,P00009,3,True
I0000804,T000160,P00107,2,False
I0000805,T000160,P00042,3,False
I0000806,T000160,P00157,2,False
I0000807,T000161,P00024,3,False
I0000808,T000161,P00083,3,False
I0000809,T000161,P00098,1,False
I0000810,T000162,P00121,2,False
I0000811,T000162,P00032,3,True
I0000812,T000162,P00085,4,True
I0000813,T000162,P00135,2,False
I0000814,T000162,P00179,2,False
I0000815,T000163,P00177,3,False
I0000816,T000163,P00110,3,False
I0000817,T000163,P00067,3,False
I0000818,T000163,P00034,4,False
I0000819,T000163,P00134,4,False
I0000820,T000163,P00127,2,False
